Name,URL,官方均价(元/O),min租金(元/月),max租金(元/月),avg租金(元/月),房子数/租金样本数量,租房最小面积(O),租房最大面积(O),租房平均面积(O),二手房样本数量,min二手房价(万元),max二手房价(万元),avg二手房价(万元),min二手房均价(元/O),max二手房均价(元/O),avg二手房均价(元/O)
瑞安,https://ruian.anjuke.com/,-1,500,30000,2464.859375,64,15.0,180.0,71.66875,60,56.6,115.0,87.41483333333333,3538,15572,8551.45
汝州市,https://ruzhoushi.anjuke.com/,-1,450,2500,1225.0892857142858,56,8.0,200.0,100.71785714285714,60,27.0,78.0,63.55500000000003,2579,7778,4906.966666666666
任丘市,https://renqiushi.anjuke.com/,-1,550,20000,2245.0,60,22.0,230.0,93.24000000000001,60,35.0,79.0,63.745000000000005,4701,9460,7975.25
乳山市,https://rushanshi.anjuke.com/,-1,400,40000,1790.9859154929577,71,35.0,240.0,84.04929577464789,60,9.0,15.5,14.113333333333335,1268,2143,1853.85
仁怀,https://renhuai.anjuke.com/,-1,700,30000,5404.347826086957,23,20.0,670.0,198.49565217391302,60,44.8,117.8,92.98200000000001,5600,11530,7788.4
如皋,https://rugao.anjuke.com/,-1,600,4500,1687.027027027027,74,24.0,162.0,96.82432432432432,60,21.6,31.8,27.321666666666665,3043,4226,3492.983333333333
荣成市,https://rongchengshi.anjuke.com/,-1,600,4500,1415.7777777777778,81,42.0,153.0,86.70246913580247,60,12.0,28.0,25.243,1548,4000,3176.7
如东,https://rudongxian.anjuke.com/,-1,900,3500,2147.652777777778,72,40.0,260.0,94.41666666666667,60,37.0,65.0,55.563,4353,8451,6020.2
仁寿,https://renshouxian.anjuke.com/,-1,350,2860,1485.725806451613,62,36.0,188.0,91.48870967741935,60,24.0,41.0,37.34166666666666,2827,5747,4240.233333333334
上海,https://shanghai.anjuke.com/,-1,900,1900,1562.1666666666667,60,50.0,102.8,78.21166666666664,60,19.5,25.0,22.406166666666664,2480,3572,3002.4666666666667
深圳,https://shenzhen.anjuke.com/,-1,1500,1800,1694.8,60,27.8,75.0,53.663333333333334,60,20.0,23.0,21.590833333333332,1653,3263,2620.3166666666666
苏州,https://suzhou.anjuke.com/,20870,1500,2200,1949.7,60,55.0,108.0,72.58166666666666,60,23.8,29.3,26.96983333333333,2960,4028,3304.9
石家庄,https://sjz.anjuke.com/,15374,750,1350,1176.65,60,50.0,125.0,79.55,60,17.8,25.0,22.18,2288,3206,2686.25
沈阳,https://sy.anjuke.com/,-1,680,1000,932.15,60,35.0,94.0,66.52833333333334,60,10.0,19.0,16.536666666666665,994,2715,2179.6833333333334
三亚,https://sanya.anjuke.com/,27590,2000,2500,2354.9166666666665,60,42.0,88.0,66.9,60,30.0,70.0,64.735,750,9723,8319.133333333333
绍兴,https://shaoxing.anjuke.com/,16369,1000,2900,1865.6333333333334,60,45.0,106.0,77.95833333333333,60,26.5,36.0,32.80499999999999,3361,5000,3999.3166666666666
汕头,https://shantou.anjuke.com/,9551,750,2300,1643.1333333333334,60,48.0,110.0,71.79333333333334,60,18.2,25.0,22.896666666666658,2191,3493,2991.4
十堰,https://shiyan.anjuke.com/,6365,450,3200,1422.5,64,20.0,132.0,79.22343749999999,60,10.98,22.0,18.712999999999997,1090,3143,2484.6666666666665
三门峡,https://sanmenxia.anjuke.com/,5011,390,2500,1229.6825396825398,63,26.0,143.0,83.52857142857142,60,11.0,29.0,23.892666666666667,1487,4143,2870.733333333333
三明,https://sanming.anjuke.com/,10024,500,3600,1966.4512195121952,82,7.0,183.0,73.36707317073171,60,20.0,46.0,37.96999999999999,2207,6435,4621.766666666666
韶关,https://shaoguan.anjuke.com/,5933,400,1499,1193.8666666666666,60,43.0,92.0,79.28333333333333,60,12.8,21.8,19.286666666666658,1781,3115,2367.8333333333335
商丘,https://shangqiu.anjuke.com/,5868,620,1200,1034.3166666666666,60,60.0,110.0,90.61833333333334,60,14.0,25.0,21.469666666666672,1324,3290,2330.516666666667
宿迁,https://suqian.anjuke.com/,9523,800,2300,1340.4166666666667,60,47.0,110.0,86.29166666666667,60,16.0,30.0,25.521666666666672,1748,4215,2624.3166666666666
绥化,https://suihua.anjuke.com/,4698,500,18500,5193.090909090909,77,27.0,110.6,67.77142857142857,60,8.5,13.0,11.833333333333334,1014,1858,1548.5
邵阳,https://shaoyang.anjuke.com/,5559,300,3000,1380.763888888889,72,15.0,180.0,97.18472222222222,60,16.8,24.6,21.772999999999982,1753,3515,2711.15
遂宁,https://suining.anjuke.com/,6420,550,1450,1073.3166666666666,60,49.0,94.0,76.87833333333333,60,13.5,26.0,22.319999999999986,1250,3634,2610.45
上饶,https://shangrao.anjuke.com/,7947,700,1900,1519.1666666666667,60,50.0,120.0,80.375,60,32.0,46.0,41.78833333333333,2600,6429,4988.983333333334
四平,https://siping.anjuke.com/,5540,480,12000,1127.910447761194,67,32.0,120.0,62.19104477611939,60,11.5,22.0,19.291666666666668,1618,3143,2538.5833333333335
石河子,https://shihezi.anjuke.com/,5877,850,2400,1409.984126984127,63,26.8,132.0,83.8857142857143,60,18.6,25.0,21.874999999999993,2537,3572,2982.9
顺德,https://shunde.anjuke.com/,11075,800,1300,1161.6,60,23.0,80.0,53.145,60,29.0,38.0,35.138333333333335,3556,5415,4495.55
宿州,https://suzhoushi.anjuke.com/,6594,800,1200,1088.3333333333333,60,50.0,111.0,86.06333333333333,60,25.0,34.0,31.07833333333333,2703,4723,3766.233333333333
松原,https://songyuan.anjuke.com/,4596,400,50000,4258.380281690141,71,23.0,121.8,65.29295774647886,60,10.5,22.0,19.16833333333333,1480,3143,2579.3333333333335
沭阳,https://shuyang.anjuke.com/,8299,500,25000,2559.515625,64,30.0,140.0,82.93124999999999,60,45.0,86.8,73.41800000000003,4149,11806,8908.183333333332
石嘴山,https://shizuishan.anjuke.com/,2935,400,2800,734.0,63,48.0,270.0,84.74285714285715,60,4.5,9.8,8.188333333333336,570,1339,1037.9
随州,https://suizhou.anjuke.com/,5265,360,2800,1227.4302325581396,86,20.0,150.0,86.64186046511628,60,15.0,27.0,23.935,1285,3467,2309.8333333333335
朔州,https://shuozhou.anjuke.com/,3743,350,16000,1481.4098360655737,61,20.0,290.0,90.06393442622951,60,13.8,26.5,23.326666666666664,1394,3572,2751.3333333333335
汕尾,https://shanwei.anjuke.com/,7048,600,19000,2313.060606060606,66,20.0,265.0,111.62272727272727,60,14.5,26.0,22.31166666666666,1577,3715,2504.6666666666665
商洛,https://shangluo.anjuke.com/,-1,300,2500,1318.032786885246,61,40.0,400.0,102.09344262295082,60,22.0,53.0,44.39666666666667,1719,6534,4644.833333333333
山南,https://shannan.anjuke.com/,-1,500,7000,3067.740740740741,54,18.0,800.0,159.5648148148148,40,49.0,265.0,111.35,5400,14706,7908.425
神农架,https://shennongjia.anjuke.com/,-1,2200,2600,2400.0,2,120.0,170.0,145.0,8,65.6,360.0,108.775,5497,10466,6987.375
双鸭山,https://shuangyashan.anjuke.com/,-1,110,30000,2601.2833333333333,60,9.0,400.0,94.85666666666665,60,7.8,15.98,12.50133333333333,1066,2226,1632.6166666666666
石狮,https://shishi.anjuke.com/,-1,700,6000,2432.9841269841268,63,35.0,400.0,109.84126984126983,60,33.0,45.0,38.0,3585,4839,4075.5666666666666
三河市,https://sanheshi.anjuke.com/,-1,1000,1500,1365.45,60,48.7,95.0,74.18833333333332,60,43.0,52.0,49.10133333333333,5444,7143,6566.766666666666
寿光,https://shouguang.anjuke.com/,-1,310,15000,1477.945945945946,74,34.0,260.0,102.4945945945946,60,18.0,35.0,29.698333333333327,2572,4667,3581.55
嵊州,https://shengzhou.anjuke.com/,-1,600,9998,1856.8,60,20.0,237.0,92.22333333333333,60,26.5,40.0,35.09333333333334,3361,5264,4154.133333333333
松滋,https://songzi.anjuke.com/,-1,280,14680,1324.121212121212,33,25.0,260.0,98.24242424242425,60,15.8,39.8,31.197999999999983,1725,5115,3130.85
上杭,https://shagnhangxian.anjuke.com/,-1,300,1500,900.0,6,20.0,150.0,90.83333333333333,6,68.0,518.0,164.06666666666666,5188,10688,8059.5
睢县,https://suixian.anjuke.com/,-1,400,175000,4178.283333333334,60,20.0,300.0,100.33,60,26.0,58.0,46.519999999999996,2575,6057,4604.416666666667
沙洋,https://shayangxian.anjuke.com/,-1,500,1600,966.3636363636364,11,20.0,179.0,100.80909090909091,60,16.0,29.0,24.868333333333325,1464,3310,2464.766666666667
邵东,https://shaodongxian.anjuke.com/,-1,200,2500,980.3333333333334,60,30.0,1500.0,112.15,60,22.0,35.8,31.085166666666648,2088,4118,3212.133333333333
射洪,https://shehongxian.anjuke.com/,-1,350,130000,3205.633333333333,60,20.0,300.0,104.57,60,18.8,33.6,29.78999999999998,2686,4667,3723.383333333333
双峰,https://shuangfengxian.anjuke.com/,-1,500,2000,1044.375,48,30.0,260.0,106.14166666666667,60,19.8,32.8,27.103333333333314,1893,4686,2785.883333333333
随县,https://suixia.anjuke.com/,-1,566,1200,904.0,4,56.9,95.0,76.725,60,15.8,33.0,27.398333333333323,1285,3369,2451.25
邵阳县,https://shaoyangxian.anjuke.com/,-1,200,1660,720.6190476190476,21,20.0,157.0,100.24761904761904,60,16.8,29.8,25.917999999999974,1753,3393,2363.5333333333333
泗阳县,https://siyangxian.anjuke.com/,-1,500,2000,1318.4666666666667,60,25.0,150.0,93.91666666666667,60,22.0,45.5,41.605,2428,6429,4833.233333333334
泗洪县,https://sihongxian.anjuke.com/,-1,625,19000,2411.098360655738,61,42.0,200.0,86.54098360655738,60,22.0,47.0,40.95,2201,6479,4748.183333333333
安达,https://shanda.anjuke.com/,-1,450,13800,5453.0,60,35.4,125.0,76.04333333333334,60,8.5,18.9,14.702499999999995,1014,2600,1834.8333333333333
肇东,https://shzhaodong.anjuke.com/,-1,625,12000,1450.0,62,30.0,130.0,72.01935483870967,60,9.5,16.3,13.774999999999999,1358,2190,1775.4833333333333
广水,https://szguangshui.anjuke.com/,-1,375,20000,2731.1428571428573,28,41.0,151.0,103.55714285714285,60,15.0,36.5,30.771666666666665,1539,4201,2731.1666666666665
孝义,https://sxxiaoyi.anjuke.com/,-1,300,15000,2447.9,60,34.0,180.0,94.45333333333333,60,23.4,36.0,32.05166666666666,1946,4800,3338.483333333333
商水,https://shangshui.anjuke.com/,-1,300,12000,1729.0,60,25.0,300.0,123.33999999999999,60,27.0,51.0,43.54666666666667,2250,6025,4671.55
射阳,https://sheyangxian.anjuke.com/,-1,350,12000,1519.3166666666666,60,10.0,168.0,84.47166666666666,60,28.0,39.6,35.00833333333332,2388,5280,4256.8
涉县,https://shexian.anjuke.com/,-1,500,100000,11588.8,10,90.0,870.0,185.4,22,55.0,130.0,78.19090909090909,4860,7917,6689.272727272727
沈丘,https://shenqiuxian.anjuke.com/,-1,360,1750,942.6081081081081,74,26.0,150.0,88.54054054054055,60,29.0,36.0,31.16166666666667,2273,4000,3333.5333333333333
神木,https://shenmuxian.anjuke.com/,-1,441,33000,11909.5,6,20.0,185.0,120.16666666666667,21,47.0,166.0,90.42857142857143,3682,9887,6637.190476190476
天津,https://tianjin.anjuke.com/,20147,750,1300,1122.1666666666667,60,34.0,102.0,66.64666666666668,60,0.02,17.0,14.685,2,2286,1851.65
泰州,https://taizhou.anjuke.com/,11355,650,1500,1317.3333333333333,60,45.0,140.0,75.82333333333332,60,30.0,45.0,40.20333333333333,3184,6250,5029.066666666667
唐山,https://tangshan.anjuke.com/,10589,700,1666,1070.1666666666667,60,50.0,99.0,74.295,60,16.0,25.8,22.5875,2249,3572,3003.1833333333334
泰安,https://taian.anjuke.com/,11358,800,2000,1346.7,60,50.0,106.0,80.53,60,14.0,26.5,23.245,1800,3786,2811.05
台州,https://taiz.anjuke.com/,15524,1000,3000,1837.0333333333333,60,35.0,142.1,74.60166666666667,60,37.8,58.0,53.271333333333324,3462,8067,5904.466666666666
铁岭,https://tieling.anjuke.com/,4044,300,50000,2904.96875,96,25.0,128.0,66.66979166666667,60,7.5,13.0,11.888333333333328,821,1829,1547.2
通辽,https://tongliao.anjuke.com/,6427,400,20000,1739.7605633802816,71,25.0,150.0,82.62535211267607,60,17.6,30.8,28.27,2228,4286,3369.05
铜陵,https://tongling.anjuke.com/,8005,500,4500,1449.1530612244899,98,30.0,200.0,80.33979591836734,60,13.6,25.5,22.248999999999988,1509,3473,2605.5333333333333
通化,https://tonghua.anjuke.com/,5127,600,20000,1813.0294117647059,68,37.0,152.4,78.40441176470587,60,12.0,22.5,19.408333333333335,1504,3215,2588.0666666666666
台山,https://taishan.anjuke.com/,-1,300,2900,1623.6065573770493,61,15.0,180.0,87.35081967213114,60,19.8,30.0,27.098333333333315,2601,4258,3294.45
铜川,https://tongchuan.anjuke.com/,-1,300,12000,1305.3,60,50.0,144.6,91.10833333333333,60,3.0,16.3,13.96,345,2286,1813.8833333333334
吐鲁番,https://tulufan.anjuke.com/,-1,600,30000,2016.1166666666666,60,25.0,330.0,93.165,60,8.0,24.0,20.794999999999998,942,2954,2368.15
天门,https://tianmen.anjuke.com/,-1,300,6000,1300.5633802816901,71,25.0,140.0,74.0774647887324,60,13.0,35.0,29.860000000000003,887,4730,3282.5333333333333
图木舒克,https://tumushuke.anjuke.com/,-1,1250,1250,1250.0,1,70.9,70.9,70.9,3,43.0,48.0,44.666666666666664,3783,4255,4057.6666666666665
桐城,https://tongcheng.anjuke.com/,-1,300,6500,1176.7971014492753,69,35.0,200.0,94.38840579710146,60,15.0,29.8,25.73666666666666,1403,4143,3095.55
铜仁,https://tongren.anjuke.com/,-1,568,10000,1689.8,65,30.0,136.0,87.86153846153846,60,20.0,29.0,27.013333333333314,2206,4000,3151.233333333333
泰兴,https://taixing.anjuke.com/,-1,500,2600,1476.0597014925372,67,20.0,168.0,88.71492537313432,60,38.0,55.0,48.84333333333335,4348,7370,5668.35
滕州市,https://tengzhoushi.anjuke.com/,-1,380,2600,1512.2916666666667,72,30.0,150.0,91.62083333333334,60,22.0,61.8,54.072999999999986,2316,8673,6688.95
桐乡,https://tongxiang.anjuke.com/,-1,600,15000,2432.3939393939395,66,20.0,330.0,74.36666666666666,60,23.0,30.0,27.934833333333334,2744,4286,3271.1
天长,https://tianchang.anjuke.com/,-1,200,25000,1936.025,40,20.0,180.0,91.0675,60,20.0,50.0,37.144999999999996,2191,5414,3663.866666666667
通许,https://tongxuxian.anjuke.com/,-1,400,1700,764.7058823529412,17,36.0,150.0,99.0,50,29.9,140.0,57.27,2795,9930,4526.46
开原,https://tlkaiyuan.anjuke.com/,-1,545,14000,3300.764705882353,68,28.0,106.0,64.49705882352941,60,11.0,19.8,17.011666666666663,821,2786,2210.85
太康,https://taikangxian.anjuke.com/,-1,251,1500,1013.6785714285714,28,50.0,181.0,102.07142857142857,60,30.0,56.0,47.480000000000004,3334,6137,4537.95
郯城,https://tanchengxian.anjuke.com/,-1,300,20000,3912.3333333333335,60,15.0,145.0,111.41333333333334,60,26.0,65.0,53.37166666666667,3250,7498,5224.383333333333
塔城,https://tuscaloosa.anjuke.com/,-1,400,12000,1674.5,20,66.0,1181.0,155.755,22,22.0,68.0,39.60454545454545,2619,5784,3948.6363636363635
武汉,https://wuhan.anjuke.com/,16756,900,1400,1303.3333333333333,60,30.0,100.0,75.94166666666665,41,9.0,35.0,28.86585365853658,518,4886,3472.390243902439
无锡,https://wuxi.anjuke.com/,13698,1000,1500,1351.6666666666667,60,40.0,103.0,67.86333333333332,60,17.0,38.0,32.779999999999994,1735,5429,3620.3
威海,https://weihai.anjuke.com/,9943,500,1600,1063.0,60,47.0,108.0,73.31833333333334,60,8.5,15.4,13.800000000000002,1179,2143,1816.7666666666667
潍坊,https://weifang.anjuke.com/,6914,600,2500,1320.0666666666666,60,49.0,108.0,82.20666666666666,60,16.2,18.5,17.486666666666665,2013,2572,2150.9666666666667
乌鲁木齐,https://wulumuqi.anjuke.com/,8398,800,1300,1146.6666666666667,60,50.0,110.0,73.31666666666666,60,15.6,30.0,27.819833333333335,2167,4286,3725.15
温州,https://wenzhou.anjuke.com/,21527,1400,5000,2148.5,60,38.0,169.0,74.34333333333333,60,32.0,55.0,48.19233333333334,3167,7334,5236.95
芜湖,https://wuhu.anjuke.com/,9918,170,1500,1161.9666666666667,60,50.0,104.0,82.25833333333334,60,20.0,28.0,26.36166666666666,2094,4000,3100.483333333333
梧州,https://wuzhou.anjuke.com/,5260,600,3500,1558.5588235294117,68,25.0,200.0,84.63235294117646,60,16.0,25.0,22.591666666666658,2110,3572,3023.05
渭南,https://weinan.anjuke.com/,5103,600,2300,1484.7368421052631,57,54.0,118.0,90.13859649122809,60,18.0,27.8,24.34,2000,3858,3080.9333333333334
乌海,https://wuhai.anjuke.com/,4995,541,23000,3418.5873015873017,63,33.0,741.7,87.66190476190478,60,11.0,17.5,15.288333333333332,1389,2365,1923.4833333333333
武威,https://wuwei.anjuke.com/,6715,500,1850,1294.8,70,15.0,150.0,80.89571428571429,60,7.0,41.0,36.76,1000,5858,4889.633333333333
乌兰察布,https://wulanchabu.anjuke.com/,5028,350,18000,1970.765625,64,23.0,139.0,84.79999999999998,60,10.0,20.9,17.983333333333334,1142,2912,2210.4333333333334
瓦房店,https://wafangdian.anjuke.com/,-1,550,30000,1884.4426229508197,61,26.0,108.0,66.15409836065574,60,23.0,41.8,35.10333333333333,2706,5858,4496.283333333334
五家渠,https://wujiaqu.anjuke.com/,-1,500,1600,904.4262295081967,61,23.0,160.0,85.43770491803278,60,12.0,23.0,20.428,1337,3143,2539.9166666666665
武夷山,https://wuyishan.anjuke.com/,-1,500,18000,1691.081081081081,74,18.0,500.0,89.41621621621621,60,36.0,61.0,49.34816666666668,4080,8400,6202.566666666667
吴忠,https://wuzhong.anjuke.com/,-1,300,14000,1248.0666666666666,60,50.0,163.0,88.49666666666667,60,7.0,20.0,16.958499999999994,776,2858,2020.75
五指山,https://wuzhishan.anjuke.com/,-1,450,5000,1497.6315789473683,38,30.0,160.0,74.17894736842106,18,43.0,215.0,95.83333333333333,6143,17055,10275.666666666666
温岭,https://wnelingshi.anjuke.com/,-1,700,28000,3275.907894736842,76,20.0,200.0,88.86578947368422,60,51.0,65.0,58.757999999999996,4629,8158,6095.15
武安市,https://wuanshi.anjuke.com/,-1,708,31000,5140.830769230769,65,40.0,160.0,102.89538461538461,60,26.0,55.0,42.983333333333334,2770,7200,4673.883333333333
武穴,https://wuxue.anjuke.com/,-1,260,6000,1001.0243902439024,41,18.0,480.0,89.79268292682927,37,22.0,210.0,65.8108108108108,2076,7195,4150.405405405405
尉氏,https://weishixian.anjuke.com/,-1,300,1666,903.9666666666667,30,30.0,280.0,99.93333333333334,60,16.0,47.0,38.166666666666664,2074,6000,3885.65
无为,https://wuweixian.anjuke.com/,-1,400,1833,1222.0,60,25.0,180.0,104.83166666666666,60,29.8,55.0,49.865,2315,7701,5775.566666666667
温县,https://wenxian.anjuke.com/,-1,350,4500,1105.0,20,25.0,133.0,79.65,60,24.0,66.0,53.72833333333334,2500,6702,4516.166666666667
无棣,https://wudi.anjuke.com/,-1,300,12000,1983.1166666666666,60,32.0,185.0,118.33833333333334,60,28.0,60.0,48.92166666666667,2795,8286,5019.683333333333
微山,https://weishanxian.anjuke.com/,-1,630,12000,3406.6470588235293,17,20.0,140.0,104.76470588235294,60,20.0,35.0,30.441666666666666,2286,4460,3251.3333333333335
汶上,https://wenshangxian.anjuke.com/,-1,400,17000,3123.901639344262,61,46.0,149.0,109.01803278688526,60,28.0,55.0,49.24,3734,7572,5900.416666666667
武义,https://wuyi.anjuke.com/,-1,600,4800,1693.9666666666667,60,18.0,236.0,89.21166666666666,60,63.0,118.0,92.355,5500,14934,9525.333333333334
西安,https://xa.anjuke.com/,-1,1100,1700,1530.7833333333333,60,39.2,110.0,80.69999999999999,60,32.0,39.0,36.42666666666666,3769,5572,4770.466666666666
厦门,https://xm.anjuke.com/,-1,1500,2200,1927.0,60,40.0,94.0,65.42666666666666,60,36.0,55.0,49.80649999999999,5000,7639,6340.833333333333
徐州,https://xuzhou.anjuke.com/,10481,800,1500,1314.6166666666666,60,43.0,112.0,78.115,60,19.0,32.0,28.34333333333333,2000,4445,3449.55
湘潭,https://xiangtan.anjuke.com/,5534,500,2100,1099.7640449438202,89,14.0,170.0,75.92134831460675,60,12.0,27.0,24.87516666666665,1694,3829,3328.5333333333333
襄阳,https://xiangyang.anjuke.com/,9505,550,2000,1333.0,60,45.0,108.0,76.77000000000001,60,18.0,28.0,25.08,1653,4000,2879.2166666666667
新乡,https://xinxiang.anjuke.com/,7210,390,6000,1299.8936170212767,94,16.0,280.0,88.05319148936171,60,20.0,30.0,26.86,1924,4221,3097.9333333333334
信阳,https://xinyang.anjuke.com/,6669,600,1100,904.6666666666666,60,52.0,120.0,84.76666666666667,60,12.5,25.0,21.991666666666667,1567,3572,2378.5666666666666
咸阳,https://xianyang.anjuke.com/,7640,800,2000,1116.1333333333334,60,45.0,102.0,63.075,60,22.0,35.0,31.046666666666667,2632,4584,3433.35
邢台,https://xingtai.anjuke.com/,8196,500,16666,1605.3972602739725,73,28.0,470.0,95.93013698630136,60,26.0,42.0,35.26499999999999,2898,6000,4332.033333333334
西宁,https://xining.anjuke.com/,9713,1000,2500,1436.6666666666667,60,52.0,99.0,67.075,60,30.0,43.0,40.81333333333334,3062,6000,4746.883333333333
许昌,https://xuchang.anjuke.com/,6522,400,16500,1461.6344086021506,93,25.0,212.0,95.4505376344086,60,16.8,29.0,25.245,1637,4000,2711.9
忻州,https://xinzhou.anjuke.com/,5336,200,16000,1633.1830985915492,71,12.0,190.0,97.7394366197183,60,26.8,35.0,32.4765,3016,5000,4190.966666666666
宣城,https://xuancheng.anjuke.com/,8186,600,3000,1325.1818181818182,66,20.0,155.0,88.06666666666666,60,28.0,40.8,36.753333333333316,3292,5606,4489.55
咸宁,https://xianning.anjuke.com/,4359,400,1900,1382.4561403508771,57,51.9,140.0,85.03859649122806,60,13.8,23.8,19.949999999999996,1675,3212,2282.4
兴安盟,https://xinganmeng.anjuke.com/,5569,800,17000,3103.934426229508,61,33.0,115.0,67.95245901639345,60,17.0,28.0,25.709999999999997,2032,4000,3462.0666666666666
新余,https://xinyu.anjuke.com/,5502,260,2800,1159.15,60,32.0,220.0,91.38333333333334,60,16.0,30.0,26.791666666666668,2250,3969,3341.0
西双版纳,https://bannan.anjuke.com/,-1,450,16800,1976.1975308641975,81,21.0,500.0,84.4962962962963,60,28.0,32.8,30.874999999999996,3500,4429,3880.15
湘西,https://xiangxi.anjuke.com/,-1,200,12000,1548.063829787234,94,20.0,700.0,89.63829787234043,60,23.0,35.8,32.05199999999999,2738,5107,3765.5333333333333
仙桃,https://xiantao.anjuke.com/,-1,500,2600,1472.7142857142858,77,28.0,330.0,87.87142857142858,60,6.0,24.0,18.823,770,3286,2203.0333333333333
锡林郭勒盟,https://xilinguole.anjuke.com/,-1,600,30000,7103.016393442623,61,40.7,175.0,90.7327868852459,60,17.0,25.0,22.961666666666666,1783,3572,2999.116666666667
新泰市,https://xintaishi.anjuke.com/,-1,300,15000,1465.6,60,16.0,200.0,96.48333333333333,60,14.0,42.0,31.795,1800,5127,3575.5666666666666
兴化,https://xinghuashi.anjuke.com/,-1,500,20000,1811.4769230769232,65,25.0,200.0,83.96307692307693,60,53.0,74.0,64.89833333333337,4231,10110,8072.65
宣威,https://xuanwei.anjuke.com/,-1,249,1700,1125.9333333333334,15,20.0,226.0,95.46666666666667,60,18.0,168.0,56.34600000000002,2250,6269,4212.883333333333
新沂,https://xinyishi.anjuke.com/,-1,600,2700,1700.0,62,30.0,220.0,88.08064516129032,60,20.0,58.0,51.27166666666667,2000,7366,5944.7
浚县,https://xunxian.anjuke.com/,-1,300,1300,950.0,8,40.0,128.0,101.375,28,25.0,87.0,46.457142857142856,2250,5926,3688.3214285714284
襄垣,https://xiangyuanxian.anjuke.com/,-1,550,20000,4900.0,13,70.0,1700.0,227.16923076923075,13,23.0,200.0,54.57692307692308,1667,9524,4257.0
孝昌,https://xiaochangxian.anjuke.com/,-1,400,10000,1742.5675675675675,37,40.0,220.0,88.96486486486488,60,23.0,36.0,30.509999999999998,2188,4375,3187.45
宣汉,https://xuanhanxian.anjuke.com/,-1,500,22000,3667.6388888888887,36,50.0,156.0,102.91111111111111,60,30.0,45.0,40.45333333333333,2993,5858,4223.183333333333
象山,https://xiangshanxian.anjuke.com/,-1,400,12500,2480.5,60,20.0,800.0,108.91166666666666,60,49.9,69.5,64.18616666666667,4942,8036,7100.7
沛县,https://xzpeixian.anjuke.com/,-1,400,18000,1511.5967741935483,62,22.0,170.0,90.80645161290323,60,26.0,58.8,48.285000000000004,3059,7660,5291.616666666667
老河口,https://xylaohekou.anjuke.com/,-1,300,2000,1148.4848484848485,33,45.0,178.0,101.4030303030303,60,20.0,32.0,27.608333333333334,2200,4286,3214.6
新安,https://xinan.anjuke.com/,-1,350,17500,1786.9565217391305,23,20.0,155.0,107.81739130434781,60,23.0,56.0,40.80833333333333,1917,6593,4413.566666666667
香河,https://xianghe.anjuke.com/,-1,700,1250,1049.1333333333334,60,56.0,97.0,81.35833333333333,60,43.0,53.0,50.6,4246,7429,6467.25
宜城,https://xyyicheng.anjuke.com/,-1,300,13000,1856.909090909091,55,28.0,400.0,100.8,60,21.0,42.0,36.493,1819,5676,3652.3166666666666
沙河,https://xtshahe.anjuke.com/,-1,101,1900,936.5348837209302,43,15.0,145.0,68.83720930232558,33,29.9,120.0,66.72121212121213,3520,8495,5816.090909090909
安陆,https://xganlu.anjuke.com/,-1,235,7500,1125.953488372093,43,15.0,350.0,103.61627906976744,60,19.0,35.0,29.469999999999995,2522,4508,3333.133333333333
湘阴,https://xiangyin.anjuke.com/,-1,400,2800,1095.0166666666667,60,15.0,179.9,102.79833333333333,60,31.8,45.0,39.79499999999999,2751,5271,3857.8333333333335
新昌,https://xinchang.anjuke.com/,-1,1000,5600,2205.764705882353,34,47.0,230.0,104.7529411764706,50,45.0,280.0,97.02400000000002,5625,17059,9207.78
盱眙,https://xuyuxian.anjuke.com/,-1,500,21000,2014.1451612903227,62,30.0,360.0,94.85645161290323,60,30.0,45.0,40.53499999999999,3154,5943,4809.933333333333
莘县,https://xinxian.anjuke.com/,-1,750,2000,1390.8,60,60.0,200.0,116.5,60,37.0,67.0,56.916666666666664,4317,8334,6037.7
