Name,URL,官方均价(元/O),min租金(元/月),max租金(元/月),avg租金(元/月),房子数/租金样本数量,租房最小面积(O),租房最大面积(O),租房平均面积(O),二手房样本数量,min二手房价(万元),max二手房价(万元),avg二手房价(万元),min二手房均价(元/O),max二手房均价(元/O),avg二手房均价(元/O)
响水,https://xiangshuixian.anjuke.com/,-1,550,2250,1337.25,60,25.0,300.0,102.83666666666666,60,31.0,63.8,55.23000000000005,3612,8972,6090.95
新野,https://xinyexian.anjuke.com/,-1,150,4500,1003.0,10,20.0,132.0,81.7,60,30.0,58.0,49.11333333333334,2983,6171,4429.483333333334
烟台,https://yt.anjuke.com/,10269,600,2600,1236.3333333333333,60,41.0,108.0,72.49333333333334,60,16.0,22.0,19.954999999999995,1883,3143,2599.7833333333333
扬州,https://yangzhou.anjuke.com/,13490,500,2580,1353.9333333333334,60,35.0,100.0,70.7,60,24.0,39.0,34.76466666666667,2796,5555,4397.516666666666
宜昌,https://yichang.anjuke.com/,8330,700,2500,1429.8,60,45.0,109.0,79.21333333333334,60,7.0,25.0,20.593333333333327,1000,3572,2722.883333333333
银川,https://yinchuan.anjuke.com/,6456,600,3100,1313.6166666666666,60,55.0,110.0,85.57999999999998,60,9.0,21.8,18.15333333333333,1212,3028,2253.15
阳江,https://yangjiang.anjuke.com/,6078,780,2500,1492.438596491228,57,55.0,100.0,82.56140350877193,60,15.0,23.8,20.308333333333323,1664,3400,2451.633333333333
永州,https://yongzhou.anjuke.com/,6412,800,2300,1333.5238095238096,42,50.0,125.0,83.23095238095237,60,19.8,32.0,28.11133333333333,1640,4226,2862.983333333333
玉林,https://yulinshi.anjuke.com/,5578,250,13000,1538.1149425287356,87,20.0,255.0,85.33218390804598,60,18.0,28.0,25.464999999999996,2069,3895,3229.45
盐城,https://yancheng.anjuke.com/,10544,850,2200,1808.7666666666667,60,60.0,102.0,78.09833333333333,60,16.8,28.8,25.69833333333332,1556,4000,2949.383333333333
岳阳,https://yueyang.anjuke.com/,7109,350,3600,1700.3684210526317,95,38.0,180.0,89.93473684210525,60,10.0,28.0,22.596666666666657,1329,3720,2539.5666666666666
运城,https://yuncheng.anjuke.com/,5710,300,15000,1285.3030303030303,99,25.0,782.0,93.13636363636364,60,15.0,24.8,21.693666666666658,1729,3100,2550.9
宜春,https://yichun.anjuke.com/,7290,450,3000,1471.0,69,15.0,156.0,78.23478260869565,60,22.5,36.5,31.75333333333333,1745,5000,3225.983333333333
营口,https://yingkou.anjuke.com/,5022,500,8500,997.0172413793103,58,52.0,100.8,69.44137931034483,60,8.0,15.0,13.091666666666663,1143,2115,1747.7166666666667
榆林,https://yulin.anjuke.com/,7296,300,56000,3845.7,80,30.0,190.0,101.31,60,27.8,48.0,41.11333333333334,2667,6858,4404.216666666666
宜宾,https://yibin.anjuke.com/,7078,800,1800,1444.0,60,50.0,97.0,74.38333333333334,60,15.8,28.8,26.28166666666665,2043,3862,3127.366666666667
益阳,https://yiyang.anjuke.com/,5861,380,5000,1435.0740740740741,81,28.0,178.0,90.6604938271605,60,16.5,26.8,23.02733333333332,1019,3572,2270.116666666667
义乌,https://yiwu.anjuke.com/,21720,750,12000,3234.8271604938273,81,12.0,600.0,91.22222222222223,60,48.0,78.0,69.65,4868,10715,8176.983333333334
玉溪,https://yuxi.anjuke.com/,7857,260,7800,1400.6818181818182,88,25.0,250.0,79.89318181818182,60,14.0,42.6,37.43499999999998,1547,6000,4512.45
伊犁,https://yili.anjuke.com/,5520,708,12000,1666.7666666666667,60,67.9,114.2,83.49333333333333,60,10.8,18.5,16.456666666666667,1400,2580,2113.1666666666665
阳泉,https://yangquan.anjuke.com/,4509,300,4000,1147.8688524590164,61,29.0,208.0,89.43442622950819,60,11.0,21.0,18.51816666666667,1373,2988,2405.0
延安,https://yanan.anjuke.com/,6193,500,26000,2617.625,64,20.0,168.0,98.6890625,60,20.0,32.0,28.656666666666656,1867,4572,3394.516666666667
鹰潭,https://yingtan.anjuke.com/,6356,200,2900,1476.1904761904761,84,30.0,206.0,86.83214285714287,60,23.8,38.8,33.931666666666665,3167,5543,4247.833333333333
延边,https://yanbian.anjuke.com/,5361,600,1100,918.3333333333334,60,8.0,114.0,77.86666666666666,60,10.0,17.0,14.8615,1101,2395,1867.7166666666667
云浮,https://yufu.anjuke.com/,6201,350,18001,1712.4754098360656,61,28.0,233.0,94.50491803278689,60,20.0,39.8,32.05633333333332,2271,5286,3537.85
雅安,https://yaan.anjuke.com/,-1,350,2800,1378.9032258064517,62,20.0,138.0,90.09032258064515,60,22.6,29.0,26.536666666666658,3014,4115,3534.2
阳春,https://yangchun.anjuke.com/,-1,370,6500,1697.5230769230768,65,20.0,400.0,101.39076923076922,60,15.0,29.8,26.704999999999984,2000,4028,3087.6
鄢陵,https://yanling.anjuke.com/,-1,300,20000,1501.0425531914893,47,25.0,300.0,100.46808510638297,60,26.0,50.0,42.72,2453,5506,4041.6
伊春,https://yichunshi.anjuke.com/,-1,400,15000,2757.983870967742,62,24.0,96.1,63.99193548387096,60,9.8,18.8,15.053333333333335,1148,2643,1940.7333333333333
禹州,https://yuzhou.anjuke.com/,-1,500,23000,1826.55,60,30.0,196.0,111.39166666666667,60,18.0,32.0,27.513333333333325,2048,4156,2517.266666666667
永新,https://yongxin.anjuke.com/,-1,380,4000,765.2777777777778,36,35.0,700.0,109.38055555555555,60,43.0,82.0,66.16666666666667,3474,8621,5925.983333333334
永康市,https://yongkangshi.anjuke.com/,-1,400,20000,2560.311475409836,61,15.0,322.0,82.29016393442623,60,66.0,126.0,111.08,6527,16800,11699.15
宜都,https://yidou.anjuke.com/,-1,300,4200,781.9444444444445,36,20.0,660.0,72.08333333333333,60,7.0,35.0,28.16333333333333,1000,4930,3281.8
扬中,https://yangzhong.anjuke.com/,-1,350,7083,1536.9183673469388,49,20.0,380.0,105.19999999999999,60,34.0,98.0,74.69833333333334,3385,10706,6993.583333333333
余姚,https://yuyao.anjuke.com/,-1,1300,8300,2776.9666666666667,60,30.0,350.0,89.65,60,49.9,60.0,56.056666666666665,5100,8000,6598.1
偃师市,https://yanshishi.anjuke.com/,-1,330,2100,1111.2083333333333,48,20.0,140.0,93.08125,60,26.0,46.0,38.62166666666667,2548,5233,4029.1666666666665
永兴,https://yongxingxian.anjuke.com/,-1,280,1780,860.2727272727273,22,25.0,165.0,89.35909090909091,60,21.8,39.0,33.63733333333331,2117,4433,3320.5
云梦,https://yunmengxian.anjuke.com/,-1,330,2850,865.7142857142857,21,32.0,156.8,87.94285714285714,60,13.0,26.8,23.453333333333333,1858,3572,2535.7833333333333
玉环县,https://yuhuanxian.anjuke.com/,-1,500,5000,2670.1875,32,18.0,258.0,108.4375,60,60.0,230.0,145.56,6000,20491,11650.766666666666
当阳,https://ycdangyang.anjuke.com/,-1,200,1700,772.1714285714286,35,15.0,180.0,76.92,60,21.8,44.8,36.40166666666665,2903,5948,3944.4
攸县,https://youxian.anjuke.com/,-1,235,1800,701.2162162162163,37,30.0,760.0,128.53513513513514,60,32.6,83.0,59.523000000000025,2172,5677,3927.95
玉田,https://yutian.anjuke.com/,-1,399,1500,1036.0555555555557,18,35.0,110.0,69.77777777777777,60,28.0,55.0,48.79966666666667,3288,7334,5769.65
永春,https://yongchun.anjuke.com/,-1,800,2380,1517.704918032787,61,30.0,144.0,76.77049180327869,60,46.0,98.0,80.4711666666667,5312,11342,8625.033333333333
伊川,https://yichuan.anjuke.com/,-1,260,1800,1210.6896551724137,29,22.0,170.0,112.71379310344827,60,23.0,47.0,38.9,2308,4737,3063.6666666666665
沅江,https://yyruanjiang.anjuke.com/,-1,420,16800,2068.688524590164,61,30.0,170.0,90.25573770491803,60,16.8,33.8,27.873333333333314,1650,4139,2532.733333333333
阳谷,https://yangguxian.anjuke.com/,-1,700,1800,1115.0,60,65.0,200.0,103.76,60,29.0,47.0,40.80166666666666,3334,6143,4564.866666666667
沂南,https://yinanxian.anjuke.com/,-1,400,18000,3592.125,32,24.0,152.0,100.53125,60,39.8,115.0,73.91666666666667,4399,8667,6750.883333333333
沂源,https://yiyuanxian.anjuke.com/,-1,470,18500,2058.866666666667,30,65.0,130.0,96.5,60,36.0,64.0,53.11633333333334,4477,7698,5987.366666666667
郓城,https://yunchengxian.anjuke.com/,-1,680,19000,1963.34375,64,48.0,220.0,112.68437499999999,60,28.0,40.2,35.58166666666666,2432,5143,3863.016666666667
余江,https://yujiangc.anjuke.com/,-1,500,1900,1111.111111111111,9,28.0,122.0,65.26666666666667,60,28.0,57.0,45.90666666666666,3397,6375,4606.283333333334
燕郊,https://yanjiao.anjuke.com/,-1,1000,1500,1364.6166666666666,60,48.7,95.0,73.77166666666666,60,43.0,52.0,49.10133333333333,5444,7143,6566.766666666666
郑州,https://zhengzhou.anjuke.com/,13555,800,1500,1306.1333333333334,60,38.0,97.0,77.00500000000001,60,2.0,32.0,27.1845,205,4572,3298.983333333333
中山,https://zs.anjuke.com/,11043,900,1300,1202.6666666666667,60,35.0,107.0,64.11833333333334,60,18.0,28.1,25.854499999999994,2370,3944,3329.9
淄博,https://zibo.anjuke.com/,-1,750,3000,1652.5714285714287,42,63.0,116.0,86.23809523809524,60,10.9,24.8,18.973333333333333,1536,3543,2337.766666666667
张家口,https://zhangjiakou.anjuke.com/,8652,600,14000,1427.5444444444445,90,46.4,155.0,84.98777777777778,60,21.0,32.0,28.995833333333334,2478,4500,3641.9666666666667
株洲,https://zhuzhou.anjuke.com/,6451,600,14501,1743.38,100,30.0,220.0,79.233,60,22.8,30.0,27.404999999999983,3046,4286,3668.733333333333
漳州,https://zhangzhou.anjuke.com/,12826,1000,3000,2000.8333333333333,60,45.0,125.0,79.19166666666666,60,21.8,47.0,41.51116666666667,2725,6615,5193.466666666666
湛江,https://zhanjiang.anjuke.com/,8334,500,3000,1544.1666666666667,60,39.0,93.5,69.41833333333334,60,21.5,28.0,25.363333333333333,2841,4000,3307.8
肇庆,https://zhaoqing.anjuke.com/,7032,700,1500,1210.9333333333334,60,48.0,98.0,68.45,60,21.0,27.8,25.316666666666663,2675,3929,3288.1833333333334
枣庄,https://zaozhuang.anjuke.com/,8018,700,2000,1295.55,60,60.0,126.0,90.73333333333333,60,17.0,28.0,24.75,1917,3957,2845.55
舟山,https://zhoushan.anjuke.com/,16258,1000,5000,2439.609756097561,82,20.0,374.0,88.5439024390244,60,28.0,58.0,52.483333333333334,3256,8143,6950.533333333334
遵义,https://zunyi.anjuke.com/,6094,300,1000,870.0,60,40.0,90.0,68.96499999999999,60,20.8,28.8,27.136666666666656,2315,4000,3380.6833333333334
驻马店,https://zhumadian.anjuke.com/,6601,800,1665,1374.25,60,70.0,122.0,91.88333333333334,60,17.5,27.0,24.251666666666665,1926,3858,2827.616666666667
资阳,https://ziyang.anjuke.com/,6141,550,1600,1145.9285714285713,42,59.0,96.5,79.92619047619048,60,20.8,29.6,26.99999999999998,2338,4143,3363.9333333333334
周口,https://zhoukou.anjuke.com/,4954,330,9999,1509.89010989011,91,16.0,160.0,86.65934065934066,60,17.0,29.0,25.26833333333333,1770,3734,2621.05
章丘,https://zhangqiu.anjuke.com/,9152,700,12500,1475.357142857143,84,30.4,160.0,99.19761904761903,60,30.0,50.0,43.781666666666666,3093,6572,4920.683333333333
张家界,https://zhangjiajie.anjuke.com/,6933,500,3500,1507.6052631578948,76,20.0,230.0,84.28947368421052,60,31.0,46.8,42.81666666666668,3184,6302,4975.466666666666
诸城,https://zhucheng.anjuke.com/,7347,300,2200,1121.969696969697,66,38.0,200.0,100.97424242424243,60,24.0,37.0,33.99,2907,5196,4260.283333333334
庄河,https://zhuanghe.anjuke.com/,-1,300,10000,1398.0,60,25.0,240.0,77.025,60,20.0,31.8,28.609666666666655,2396,4520,3692.8166666666666
正定,https://zhengding.anjuke.com/,-1,500,6000,1489.5081967213114,61,15.0,400.0,106.4655737704918,60,30.0,60.0,49.416666666666664,2762,7059,5179.216666666666
张北,https://zhangbei.anjuke.com/,-1,200,13500,3517.75,60,24.0,300.0,93.01166666666668,60,26.0,36.0,32.42166666666667,3272,4800,3929.8333333333335
张掖,https://zhangye.anjuke.com/,-1,600,14000,1296.0,88,37.0,135.0,87.06818181818181,60,15.0,19.0,17.93833333333333,1457,2715,2359.5833333333335
昭通,https://zhaotong.anjuke.com/,-1,500,2166,1258.4666666666667,75,43.0,175.0,96.068,60,26.0,34.8,31.371666666666655,2500,4956,3915.983333333333
中卫,https://weizhong.anjuke.com/,-1,500,1800,873.3333333333334,51,60.0,115.0,87.0549019607843,60,16.0,23.0,20.316666666666666,1927,3286,2536.3166666666666
赵县,https://zhaoxian.anjuke.com/,-1,550,1300,975.0,10,80.0,200.0,120.73000000000002,3,98.0,100.0,99.33333333333333,6813,7408,7063.333333333333
邹城市,https://zouchengshi.anjuke.com/,-1,600,9003,1372.8194444444443,72,41.0,153.0,91.10833333333333,60,18.5,39.9,34.61333333333333,2052,5686,4366.4
遵化,https://zunhua.anjuke.com/,-1,708,1083,995.2166666666667,60,49.0,110.0,79.655,60,40.0,49.0,46.92666666666666,4762,6761,5921.483333333334
枝江,https://zhijiang.anjuke.com/,-1,300,3200,742.8666666666667,60,20.0,450.0,89.725,60,12.0,26.8,22.943333333333324,1427,3686,2917.85
招远市,https://zhaoyuanshi.anjuke.com/,-1,400,2100,1021.4666666666667,60,20.0,200.0,84.53166666666667,60,23.0,41.0,34.49666666666666,2858,5556,4236.683333333333
资兴,https://zixing.anjuke.com/,-1,300,9088,1169.2,45,15.0,1200.0,109.86666666666666,60,19.9,41.8,34.49499999999998,2587,4975,3706.45
樟树,https://zhangshu.anjuke.com/,-1,300,12000,1344.8333333333333,60,16.0,166.0,94.76166666666668,60,36.0,56.0,49.63,3491,8000,5513.15
诸暨,https://zhuji.anjuke.com/,-1,600,4000,2078.2608695652175,69,40.0,220.0,82.22608695652174,60,27.0,50.0,45.445,3750,6850,5932.833333333333
涿州市,https://zhuozhoushi.anjuke.com/,-1,700,1800,1130.5555555555557,54,53.0,101.0,86.98703703703703,60,33.0,168.0,83.06333333333333,5568,12263,8773.766666666666
枣阳市,https://zaoyangshi.anjuke.com/,-1,300,15000,1368.2,45,20.0,148.0,95.32666666666667,60,19.0,38.0,32.83833333333333,1653,4869,3283.8
泽州,https://zezhouxian.anjuke.com/,-1,1000,8000,1683.1129032258063,62,32.0,260.0,105.01612903225806,60,18.0,45.0,38.613166666666665,1760,6000,3787.483333333333
邹平县,https://zoupingxian.anjuke.com/,-1,500,2800,1489.8333333333333,60,20.0,165.0,110.95,60,33.0,55.0,46.99333333333334,3204,7423,5256.3
肇州,https://zhaozhou.anjuke.com/,-1,700,9500,5100.0,2,50.6,70.6,60.599999999999994,60,16.5,28.0,24.444999999999993,1939,3676,2927.0833333333335
漳浦,https://zhangpu.anjuke.com/,-1,750,3400,2058.695652173913,69,30.0,142.0,94.1391304347826,60,38.0,64.0,52.721333333333334,4287,8115,6027.3
阿坝州,https://chengdu.anjuke.com/,-1,800,1400,1224.3166666666666,60,37.0,100.0,72.72166666666666,60,16.8,24.0,21.57833333333333,2240,3381,2777.8166666666666
大邑,https://chengdu.anjuke.com/,-1,800,1400,1224.3166666666666,60,37.0,100.0,72.72166666666666,60,16.8,24.0,21.57833333333333,2240,3381,2777.8166666666666
金堂,https://chengdu.anjuke.com/,-1,800,1400,1224.3166666666666,60,37.0,100.0,72.72166666666666,60,16.8,24.0,21.57833333333333,2240,3381,2777.8166666666666
淳安,https://hangzhou.anjuke.com/,27611,666,2150,1879.75,60,23.0,95.0,69.425,60,20.0,33.0,26.360499999999995,2529,4312,3064.4333333333334
富阳,https://hangzhou.anjuke.com/,27611,666,2150,1879.75,60,23.0,95.0,69.425,60,20.0,33.0,26.360499999999995,2529,4312,3064.4333333333334
临安,https://hangzhou.anjuke.com/,27611,666,2150,1879.75,60,23.0,95.0,69.425,60,20.0,33.0,26.360499999999995,2529,4312,3064.4333333333334
桐庐,https://hangzhou.anjuke.com/,27611,666,2150,1879.75,60,23.0,95.0,69.425,60,20.0,33.0,26.360499999999995,2529,4312,3064.4333333333334
铜梁,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
丰都,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
长寿,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
涪陵,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
南川,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
永川,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
綦江,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
黔江,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
万州,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
江津,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
合川,https://chongqing.anjuke.com/,11320,600,1000,886.1333333333333,60,30.0,92.0,63.6,60,13.8,18.8,16.88499999999999,1389,2686,2090.25
普兰店,https://dalian.anjuke.com/,14975,850,2000,1738.0,60,33.0,95.0,71.66499999999999,60,20.0,27.8,24.31833333333333,2555,3815,3223.766666666667
平阴,https://jinan.anjuke.com/,15690,900,1500,1371.8333333333333,60,55.0,120.0,84.02,60,22.0,36.4,32.87666666666667,2843,5193,4189.466666666666
济阳,https://jinan.anjuke.com/,15690,900,1500,1371.8333333333333,60,55.0,120.0,84.02,60,22.0,36.4,32.87666666666667,2843,5193,4189.466666666666
商河,https://jinan.anjuke.com/,15690,900,1500,1371.8333333333333,60,55.0,120.0,84.02,60,22.0,36.4,32.87666666666667,2843,5193,4189.466666666666
中牟,https://zhengzhou.anjuke.com/,13555,800,1500,1306.1333333333334,60,38.0,97.0,77.00500000000001,60,2.0,32.0,27.1845,205,4572,3298.983333333333
巩义,https://zhengzhou.anjuke.com/,13555,800,1500,1306.1333333333334,60,38.0,97.0,77.00500000000001,60,2.0,32.0,27.1845,205,4572,3298.983333333333
宁乡,https://cs.anjuke.com/,10045,680,1480,1333.7833333333333,60,46.0,102.0,78.97,60,24.8,36.8,32.527999999999984,2755,5026,3861.366666666667
无极,https://sjz.anjuke.com/,15374,750,1350,1176.65,60,50.0,125.0,79.26666666666667,60,17.8,25.0,22.18,2288,3206,2686.25
辛集,https://sjz.anjuke.com/,15374,750,1350,1176.65,60,50.0,125.0,79.26666666666667,60,17.8,25.0,22.18,2288,3206,2686.25
元氏,https://sjz.anjuke.com/,15374,750,1350,1176.65,60,50.0,125.0,79.26666666666667,60,17.8,25.0,22.18,2288,3206,2686.25
即墨,https://qd.anjuke.com/,16636,550,1119,956.8333333333334,60,40.7,98.0,78.75499999999998,60,19.0,28.0,25.161666666666665,2194,3972,3109.1666666666665
胶南,https://qd.anjuke.com/,16636,550,1119,956.8333333333334,60,40.7,98.0,78.75499999999998,60,19.0,28.0,25.161666666666665,2194,3972,3109.1666666666665
周至,https://xa.anjuke.com/,-1,1100,1700,1530.7833333333333,60,39.2,110.0,80.69999999999999,60,32.0,39.0,36.376666666666665,3769,5572,4758.116666666667
户县,https://xa.anjuke.com/,-1,1100,1700,1530.7833333333333,60,39.2,110.0,80.69999999999999,60,32.0,39.0,36.376666666666665,3769,5572,4758.116666666667
蓝田,https://xa.anjuke.com/,-1,1100,1700,1530.7833333333333,60,39.2,110.0,80.69999999999999,60,32.0,39.0,36.376666666666665,3769,5572,4758.116666666667
宁海,https://nb.anjuke.com/,24289,1300,1700,1527.9666666666667,60,40.0,108.0,85.40500000000002,60,34.7,55.0,50.76,4584,7858,6562.166666666667
肥东,https://hf.anjuke.com/,14215,700,1200,1011.9,60,40.0,99.0,77.73666666666666,60,22.0,35.63,32.2385,2315,4862,4048.633333333333
肥西,https://hf.anjuke.com/,14215,700,1200,1011.9,60,40.0,99.0,77.73666666666666,60,22.0,35.63,32.2385,2315,4862,4048.633333333333
庐江,https://hf.anjuke.com/,14215,700,1200,1011.9,60,40.0,99.0,77.73666666666666,60,22.0,35.63,32.2385,2315,4862,4048.633333333333
长丰,https://hf.anjuke.com/,14215,700,1200,1011.9,60,40.0,99.0,77.73666666666666,60,22.0,35.63,32.2385,2315,4862,4048.633333333333
长乐,https://fz.anjuke.com/,23754,1000,1500,1432.5,60,35.0,90.0,59.46666666666667,60,1.0,37.0,29.196666666666665,82,4671,3700.266666666667
连江,https://fz.anjuke.com/,23754,1000,1500,1432.5,60,35.0,90.0,59.46666666666667,60,1.0,37.0,29.196666666666665,82,4671,3700.266666666667
平潭,https://fz.anjuke.com/,23754,1000,1500,1432.5,60,35.0,90.0,59.46666666666667,60,1.0,37.0,29.196666666666665,82,4671,3700.266666666667
宜良,https://km.anjuke.com/,13401,800,1200,1110.0,60,38.0,101.0,68.89333333333335,60,13.0,30.0,26.01166666666666,457,4258,3589.05
辽中,https://sy.anjuke.com/,-1,680,1000,932.15,60,35.0,94.0,66.81166666666667,60,10.0,19.0,16.536666666666665,994,2715,2179.6833333333334
新民,https://sy.anjuke.com/,-1,680,1000,932.15,60,35.0,94.0,66.81166666666667,60,10.0,19.0,16.536666666666665,994,2715,2179.6833333333334
新建,https://nc.anjuke.com/,-1,850,1300,1162.7666666666667,60,43.0,90.0,71.96666666666667,60,15.0,38.0,32.02799999999999,2143,4974,4000.383333333333
白沙县,https://haikou.anjuke.com/,14876,1000,1800,1616.7333333333333,60,16.0,105.0,71.51833333333333,60,35.0,50.0,47.53333333333333,4420,7143,6301.383333333333
儋州市,https://haikou.anjuke.com/,14876,1000,1800,1616.7333333333333,60,16.0,105.0,71.51833333333333,60,35.0,50.0,47.53333333333333,4420,7143,6301.383333333333
澄迈县,https://haikou.anjuke.com/,14876,1000,1800,1616.7333333333333,60,16.0,105.0,71.51833333333333,60,35.0,50.0,47.53333333333333,4420,7143,6301.383333333333
定安,https://haikou.anjuke.com/,14876,1000,1800,1616.7333333333333,60,16.0,105.0,71.51833333333333,60,35.0,50.0,47.53333333333333,4420,7143,6301.383333333333
琼中,https://haikou.anjuke.com/,14876,1000,1800,1616.7333333333333,60,16.0,105.0,71.51833333333333,60,35.0,50.0,47.53333333333333,4420,7143,6301.383333333333
屯昌,https://haikou.anjuke.com/,14876,1000,1800,1616.7333333333333,60,16.0,105.0,71.51833333333333,60,35.0,50.0,47.53333333333333,4420,7143,6301.383333333333
文昌市,https://haikou.anjuke.com/,14876,1000,1800,1616.7333333333333,60,16.0,105.0,71.51833333333333,60,35.0,50.0,47.53333333333333,4420,7143,6301.383333333333
农安,https://cc.anjuke.com/,-1,550,1350,1232.25,60,50.0,96.0,72.35833333333333,60,17.0,24.0,22.055333333333333,2000,3429,2819.85
陵水,https://sanya.anjuke.com/,27590,2000,2500,2354.9166666666665,60,42.0,88.0,66.95,60,30.0,70.0,64.735,750,9723,8319.133333333333
保亭,https://sanya.anjuke.com/,27590,2000,2500,2354.9166666666665,60,42.0,88.0,66.95,60,30.0,70.0,64.735,750,9723,8319.133333333333
东方市,https://sanya.anjuke.com/,27590,2000,2500,2354.9166666666665,60,42.0,88.0,66.95,60,30.0,70.0,64.735,750,9723,8319.133333333333
龙门,https://huizhou.anjuke.com/,9951,800,1000,929.9166666666666,60,35.0,97.1,60.273333333333326,60,18.0,22.0,20.385,2167,2926,2546.4
永登,https://lanzhou.anjuke.com/,12918,1200,2400,1912.8,60,40.0,114.0,82.66500000000003,60,2.0,38.0,29.551666666666662,150,5429,3677.35
榆中,https://lanzhou.anjuke.com/,12918,1200,2400,1912.8,60,40.0,114.0,82.66500000000003,60,2.0,38.0,29.551666666666662,150,5429,3677.35
文安,https://langfang.anjuke.com/,13681,800,1300,1170.9166666666667,60,60.0,103.0,82.96166666666667,60,18.0,23.0,21.645833333333332,2499,3215,2764.95
汝阳,https://luoyang.anjuke.com/,9097,650,2200,1030.0,60,50.0,102.7,73.38833333333332,60,18.0,32.0,27.369333333333334,1798,4572,3044.983333333333
宾阳,https://nanning.anjuke.com/,11024,900,1100,1002.6333333333333,60,5.0,80.0,62.220000000000006,60,3.0,25.0,22.908333333333335,213,3572,3088.05
横县,https://nanning.anjuke.com/,11024,900,1100,1002.6333333333333,60,5.0,80.0,62.220000000000006,60,3.0,25.0,22.908333333333335,213,3572,3088.05
晋安,https://quanzhou.anjuke.com/,11946,1200,1999,1712.8,60,50.0,110.0,77.16666666666667,60,24.0,38.0,34.998333333333335,2308,5286,4011.0833333333335
上虞,https://shaoxing.anjuke.com/,16369,1000,2900,1865.6333333333334,60,45.0,106.0,77.95833333333333,60,26.5,36.0,32.80499999999999,3361,5000,3999.3166666666666
乐亭,https://tangshan.anjuke.com/,10589,700,1666,1070.1666666666667,60,50.0,99.0,74.32833333333333,60,16.0,25.8,22.5875,2249,3572,3003.1833333333334
丰县,https://xuzhou.anjuke.com/,10481,800,1500,1314.6166666666666,60,43.0,112.0,78.115,60,19.0,32.0,28.34333333333333,2000,4445,3449.55
睢宁,https://xuzhou.anjuke.com/,10481,800,1500,1314.6166666666666,60,43.0,112.0,78.115,60,19.0,32.0,28.34333333333333,2000,4445,3449.55
江都,https://yangzhou.anjuke.com/,13490,500,2580,1353.9333333333334,60,35.0,100.0,70.7,60,24.0,39.0,34.76466666666667,2796,5555,4397.516666666666
肇源,https://daqing.anjuke.com/,5337,600,150000,6158.355555555556,45,46.0,118.0,75.24444444444444,59,5.5,12.0,9.461864406779663,786,1715,1237.7288135593221
当涂,https://maanshan.anjuke.com/,7332,500,1600,1208.9666666666667,60,56.0,104.1,75.91166666666668,60,19.0,26.0,23.348333333333333,1875,3522,2916.883333333333
巴州,https://bazhong.anjuke.com/,4849,300,15000,1317.3536585365853,82,20.0,200.0,91.50365853658536,60,14.0,23.0,20.595000000000002,1643,2879,2327.0666666666666
